"corT1_y_prior1","corT2_y_prior1","corT3_y_prior1","corT1_y_prior2","corT2_y_prior2","corT3_y_prior2"
-0.293046370261596,0.583353433580732,-0.774679380276555,0.139540631415822,-0.728897438680539,0.68677024841059
-0.528191245906233,-0.694033685480002,-0.475536779448568,-0.288210188856588,-0.724158329617228,-0.613834769650363
-0.867386963244182,0.273922821978885,0.404194093628657,-0.450829229890399,0.897776600699737,-0.00145775941326366
-0.968985102288719,-0.0205397932397065,0.230668567683496,0.935428115137273,0.338696975162539,0.0571905238781414
0.3370827857513,-0.603567921880797,-0.710026009034027,-0.699982839722425,-0.586712394194835,-0.394703247956882
-0.401857212743186,-0.00707435765575984,0.909435972231548,-0.14198753931661,0.605120057036658,-0.797233653341007
-0.0303031929058158,0.385710520555017,0.914776097124915,-0.3673797642419,0.546785806119431,0.74020508222828
0.462760299359351,-0.221271078615098,-0.848744971497515,0.0446553656696633,-0.756918679996404,0.666349061603781
-0.826941862350439,0.545534323302809,0.149315275106859,0.601137057059773,0.722744544663146,0.321200861395813
-0.929374469789878,-0.354359691174571,-0.0581269215275625,-0.597262058077842,0.395864001175042,-0.717382656598847
0.64809469329852,0.721368644216839,-0.222133334639303,-0.607775471523363,-0.771888656983422,-0.148014249307307
0.091848503315022,-0.822338311381498,0.578769267206739,0.268744468635412,0.959600564240578,0.0100491619032377
-0.821289668709254,0.440497740795254,0.354083973672058,-0.197421641207542,-0.84927763569048,0.497164905062898
0.725524136650392,0.676135015613087,-0.0670835676376506,0.192710596904529,-0.780568510906177,-0.580819289234831
0.0532488533188449,-0.459764083158621,-0.877634685043034,-0.494300566017851,-0.79262689969081,0.3495282930882
0.852409386472101,-0.522839123150983,-0.0815084477439309,0.520078724675643,0.81808678234154,0.216483020926553
-0.923937380718197,0.331144242739474,0.189902037389235,0.573742528509196,-0.825035276633508,0.0619021168119846
0.051374894641277,-0.600027824305221,0.809869787011043,0.877992782798456,-0.054623296821066,0.490731374596209
0.909566575347038,-0.0895092908381449,0.423273025386775,0.928252374837941,0.20384895159318,0.313749380738257
0.850706925395931,0.153708668546596,-0.489109090741132,-0.0255208172993366,0.993405690035543,0.0959826785678607
0.998075745852212,-0.0223892974764838,-0.045682221832324,0.918657008037409,-0.0151628576983651,-0.380799840191863
-0.70994010089726,-0.577668925185428,-0.390559094519005,0.732961950092777,0.0536651261859287,-0.667083984388379
0.937006073829273,0.336025142391861,-0.0278275870543232,0.00881372335031064,0.500892350523621,0.856474041880036
-0.642890350117475,-0.624651077214614,-0.43059305002342,0.242399151122862,0.928886552374292,0.257068364079565
0.886666968406406,0.448110052206293,-0.0511204646009014,-0.176036478292683,0.848591545258389,-0.519857587419538
-0.864751542873244,0.0471695365365851,-0.514602324043408,0.972223399342321,-0.00562112306849138,-0.219139736412974
0.471314174595252,-0.603612300374617,0.665889843563907,-0.798752541806195,0.327413113383741,-0.528596799823348
0.514036823298334,0.781829256549954,0.332452279218158,-0.191472849936014,0.973320809751718,-0.162693174847962
0.419758364654137,-0.218204218004335,0.892191340775384,-0.396705891179536,0.922058846548122,-0.056549859588482
0.785723084341289,0.39096842267408,-0.466265483927726,0.588343488523561,0.469911952688183,0.653299540636214
-0.923605017497346,-0.176946661707992,-0.344707682630658,-0.467836442217094,0.0216060879072859,0.875992378240114
0.35287833076406,-0.523583020458207,-0.763574105632963,0.613102499615377,-0.190852764523624,0.780815604086924
-0.819190411433672,-0.164150397785744,0.536825638509581,0.812887824165722,0.446389614117219,-0.357415564729725
0.711755113412897,0.624478846657116,-0.304270005753576,0.0959360647104139,0.986737908515937,0.105297806239733
0.673988568452259,-0.702617575329418,-0.229297660601012,0.71360731515123,-0.55916125223761,-0.412514791050786
-0.862871606363456,0.0285494542782935,-0.518485622057052,-0.378832420873775,-0.724183402485801,-0.563157416734367
0.750765781386812,-0.248192058539247,-0.599926414664307,-0.789567177354937,0.440106474346854,0.41751988427282
-0.614896405583673,0.597374676604813,-0.542966001739272,0.122443293652557,-0.992015766674693,-0.0416835355314184
0.421775722453177,0.877747984269424,-0.215207672361141,-0.294010791490963,-0.927729469088845,0.226523736030687
0.431113406970348,0.040404236255077,0.906692530503372,0.286603326023417,-0.872202129716445,0.423376751003537
0.839705881693335,0.403065846572056,0.357726078015313,0.199064690118907,-0.292265490612031,-0.927740366110745
-0.44465133545061,-0.831671447451454,0.326383703087953,-0.511097568957782,-0.852598964688375,0.0405516390482111
-0.443977185702721,0.489036969058177,-0.769375206385429,-0.366146892090845,0.934086595822453,0.0179126513705596
-0.613772830637399,-0.736389169464563,0.267966017565014,-0.410945822880231,-0.732078366669946,0.542957154167059
0.396397619993972,-0.907730971363248,0.187728311370411,0.95674119974061,-0.0719572511548283,-0.268838085733108
0.341725100731345,0.119825522569947,0.934381930105818,0.103444680941215,0.467436587325602,-0.883681758457484
-0.966644238600011,-0.108151403777335,-0.238940147953604,0.771056875481266,-0.451174220588254,0.477980044875768
0.949484757812419,0.161868406196582,-0.249983690149772,0.978256070355263,-0.0959019838644187,0.20601952275301
0.626834370324032,0.690347134019441,-0.34876818344703,-0.329584408046318,0.577812480335074,0.734381666834955
0.193985830617927,0.943799328156812,0.24515077642027,-0.21811934111406,0.915907840550808,0.324411971321777
0.986241841552223,0.0328871351624751,-0.144751676510379,0.534731822080053,-0.693908401718147,0.511525146837732
0.912668762750201,0.396409255836781,0.0375873729947746,-0.859529300475929,-0.486993505476061,0.112691197055569
-0.0336891305415634,0.458244292250282,0.879576328911761,-0.322909003183107,-0.491440568134962,0.809961958068591
0.473531518645638,0.572199694398915,-0.667324764573203,-0.189796842929927,-0.375885723221755,-0.902059565665204
0.98964466250894,-0.0861675427343602,-0.106429081333593,0.892101687910235,0.0179851567203848,0.463936453650864
0.996408143762416,0.0686834653828533,0.0391405194729937,0.00219224506130543,-0.536436123115824,0.853163600669195
0.230053534061581,0.858499355196868,0.441173105456244,0.373306269399699,0.191326766716904,-0.904276661333552
0.555111140819729,0.498585912853776,0.660075071428522,0.298357786443381,0.891223170802257,-0.342895098378398
0.207238738472246,-0.414235656782843,-0.876771801982649,0.476267078885296,0.419351092952099,-0.769648837972769
0.978754047016513,0.0415450897730453,0.211933028899307,0.696201062297523,0.649242771848872,-0.288333413711105
-0.810741666022955,-0.01461206177737,0.572756478602392,-0.0513742291204195,-0.715435049952437,0.707703610838694
-0.253220109625247,-0.958996827678044,0.113766584094402,-0.320847531924039,0.699965192405147,-0.659218481699416
0.485124836179719,-0.879671032866857,0.0554019837718077,0.37833353091847,-0.930200352574654,0.0204046441256512
0.110091245088473,0.369184822658062,0.917185398226592,-0.52145766169628,-0.846757056967673,0.0210532929454259
0.619685896767823,0.766910694496458,-0.131111529407591,-0.85413892727333,0.0473331640977981,0.504869022173062
0.884860176618482,-0.421704540059551,0.240074770190087,-0.524582847019469,-0.332223608271527,-0.782980531051287
-0.200076686041609,0.355382295437073,-0.92300808969828,-0.907066133998524,-0.0509060785529899,0.403500823101192
0.865652469766254,0.438863519394961,0.225886624816329,-0.576053472643122,-0.4518648956383,0.675505760016721
-0.189646929102595,-0.717641117550834,0.677129834576998,0.384976849874999,-0.259352559063652,0.897215841179627
-0.0651040933078713,-0.957810417318426,0.292740693627738,-0.101993168270908,-0.975330180674228,0.204674689466959
-0.997931410748535,0.076298013998096,-0.0203375494109091,-0.825081389740087,0.574664747767924,-0.0421814288657498
-0.585583427555022,-0.692852554212763,-0.40527070805277,-0.550716607988797,0.379076152528013,-0.761781463239533
-0.355142816924533,-0.52186900568864,0.776236170734233,-0.952790748121817,-0.28730121285688,0.0439731998110187
0.756201506285863,-0.530365076454469,-0.374761999683051,-0.231967913191857,-0.724383698121046,-0.636567812049089
-0.144509848633277,0.067254485869738,-0.99042765665651,-0.327961435229025,-0.548734507999705,-0.76118438278953
0.752691165815801,0.64709610861414,-0.052240335170292,0.546306122900953,0.279982324255801,-0.783473330054574
-0.653044767796599,-0.422040339252706,-0.625660334742988,0.799050810613468,-0.413152329561148,-0.426354575535841
0.626610159452711,0.638350528102005,-0.437560279924496,0.247299868216257,-0.700466511933757,0.688411027518878
-0.643617337125847,-0.641725945449471,0.406150399336474,-0.881615473028968,-0.123738953770929,0.441155813412426
0.0940692543953941,-0.22470498010896,-0.964503064452082,-0.358116150422643,0.504109191297067,0.77416575373028
-0.985390748944368,-0.149473853020999,0.0418987117667465,0.502372451627534,-0.410543323667284,0.778809095633834
0.0140089035307649,-0.623311009536303,0.792903699736599,-0.885863401947084,0.282050007473957,0.357928431641423
-0.151621322722745,0.937468222459485,0.299718642484534,-0.198276124902441,0.964036145255583,-0.209168336685203
-0.656427984648762,0.700643926516013,-0.320891373718599,-0.491545528812358,-0.756274636931537,-0.41504098073147
0.443258678056399,0.249966476652889,0.861307821326078,0.208669767852396,-0.755848457027761,0.639881447989013
0.829610173850145,-0.548532615376941,0.169709959791509,-0.371202529492407,-0.847455053476196,0.378315857738085
-0.652495266077641,-0.742593194591842,0.107458060942186,-0.73836370963483,-0.637477980304586,-0.191847472218814
-0.94799237191198,-0.041779394524444,-0.327281808712407,-0.206308389280372,0.522242773255824,-0.84108806066244
0.681205138096495,0.521578095936169,0.50611080199438,-0.102283600040927,0.908217270622258,-0.425828642849505
-0.788561989014116,-0.290682919049238,-0.54329326171137,0.714628300192907,-0.039193070733626,-0.687176645607185
-0.997756595938122,0.0222467676707493,-0.0816066076576371,0.578996857361094,-0.782551149947636,0.273936408707642
0.651115749572714,-0.342289948143518,0.696999414026834,0.430082762369139,0.735526539807437,-0.522271678713768
-0.11732509508806,-0.728986838711097,0.683655668856928,0.0166341748080126,-0.620528917178834,0.795077109939678
-0.917985045891421,0.119715269343379,0.365408404211156,0.572280690668788,-0.0801962045448925,0.826603942639904
-0.981867600060144,0.14712059052765,-0.150255869245537,0.0449685876994616,-0.993806297525568,-0.0879715775613224
0.999232373506135,-0.050671739201962,0.00885364394682575,-0.95288394197988,0.310086230225259,-0.0736469310825132
0.974356279051396,-0.188713374154944,-0.121025873489956,0.654847757725623,0.0174707975531893,0.764701799110757
-0.374445428547125,0.260911642811745,0.880622447513981,-0.620260509825551,-0.69457401979358,0.352377463983373
0.199724246956312,0.0232416337984405,-0.976644508777443,-0.759815173476153,0.657432836833686,-0.0726577146756029
-0.743298557362983,-0.0502205443233623,0.65581520874008,0.458607822437752,0.383060406824458,-0.798731855406929
0.999745765499368,-0.0129889333225463,-0.00721222632612479,-0.129899356547587,-0.843340148825215,0.531502277329323
0.915487054468679,-0.384406319948711,0.17063133992741,0.124243923590295,0.199157635282775,0.969855540922471
0.632794596710918,-0.769004602055267,-0.117939676609838,0.576410271090993,-0.407953720237826,-0.695956616904521
0.411001540078854,-0.553637092057495,0.743767070156161,0.808876428629817,0.39208835470061,0.434325059904999
0.494992741079493,-0.257787116178434,0.843391463486513,-0.919985486075801,-0.248229422657324,0.284203064532176
0.686668880313307,-0.710210680429876,0.212018190224192,-0.790392308891329,-0.400897243650715,0.449680713195174
-0.645494768908327,0.259602091281628,-0.735182126914655,-0.414210897660572,0.901939236179761,0.132375040607917
-0.843177744652261,-0.0168688379873346,0.524377638216741,0.764558004898822,0.59659702332881,-0.218636580583934
-0.789557597067578,0.347174681030009,-0.530348911773117,0.803465796416386,-0.0778546522476102,0.604776518204331
0.8323574072826,-0.358869244576681,-0.411756601719781,-0.0691508219486326,-0.442534051116831,-0.886670013132448
0.261058104207328,-0.310745256235161,-0.905355131575248,0.217696048334505,-0.936401532886464,0.303539683025538
0.487002783932784,-0.184145530599113,0.865374082624342,-0.162102412024539,-0.984719140322398,0.0194131679269365
-0.44943225220975,-0.870357739391845,0.184057190531169,0.464165345020789,0.869791841458796,-0.142592038841883
0.999599142288439,-0.0345296814708476,-0.00165137307417426,-0.38161942225323,-0.824082341004706,-0.400407566261189
-0.727282271180837,-0.605063232951055,-0.307047894970342,0.212206160229109,-0.970382716087314,0.155090954341678
0.63502230786492,0.682293009845085,0.34470400639614,-0.696714793727045,-0.59475053883851,0.38798108716432
-0.0342824380466613,0.679104793656042,-0.745835761455217,-0.664273705323825,-0.678761065111717,-0.292837756733617
0.439820154323659,-0.648640122123034,-0.608427070296164,-0.306216965946957,-0.497954048874828,-0.804667368190553
-0.321728625693388,0.59332607859176,0.725480231308013,0.691240821173059,0.0713042102889163,-0.708841832683084
-0.923883019422224,-0.155667358463721,-0.355464857245186,0.443510875719237,-0.894474033647281,0.13515578377373
-0.999996476121994,0.0109658780828838,-0.0129125466764283,0.53865114646016,0.392919834143029,0.742811062606684
0.433919383690883,-0.818232876851839,-0.367188476489763,-0.0276491712827009,-0.98358378457709,0.192875550776825
-0.740427645769505,0.635429966961195,-0.265792419948967,0.847964641006487,-0.504900974506174,0.212149350827559
0.950807693678897,-0.127728156018915,0.303687718632219,-0.492481297075942,-0.699403337368366,0.514440582683534
0.823298746940532,0.471104150734379,0.305177950272901,0.900222119427671,-0.320360495766353,-0.287050106811082
-0.946869596722172,0.32947147763482,-0.0683020145651397,-0.366300920293854,0.912076671401434,0.183137219731208
-0.78123419987708,-0.210621818537296,-0.592061003635634,-0.084109453812169,0.368008020221937,-0.933892444991787
0.948464577121058,0.126258442191405,-0.273181124324057,0.434961059305181,-0.852646763754469,0.325917140070206
-0.755895227381013,-0.0803084441012637,-0.658363458473845,-0.851661230390083,0.100841733414332,0.501457157583818
0.967691610438616,-0.223708109548205,0.155054395532798,0.188624555680328,0.425208824060877,-0.888489612778804
-0.967258906453164,-0.147360321257492,0.185643575610617,0.181401533592279,-0.98366556526467,-0.0406850203806258
-0.00358944633410385,0.699978143305225,0.701594331302701,-0.688129219756102,0.660159342612555,0.296647210616487
0.932772514115152,0.301268934746375,0.188158614464757,0.270985727421969,0.916052963925398,0.272935093990042
-0.307219835690671,-0.587748532780364,0.750953303946617,-0.598204641424073,0.804851494697433,-0.100151205814755
-0.881336196836208,-0.144497148750909,0.435383420539705,-0.64244305757688,-0.266423376173242,-0.720393375206845
0.862145567263494,0.0625454380426933,-0.489322779165823,0.788787336719115,-0.162736455182073,0.609881331719284
0.330661417849115,-0.337402622912157,-0.871734366199581,0.425484211172456,-0.682952345613574,0.617856456833158
0.972096247358932,0.175745772083337,-0.129244586000915,0.0710766919308753,0.871109947710163,-0.498357387758892
0.545861056107753,-0.702989455372007,0.486363969800952,-0.668309409139301,0.400670182205261,-0.648818491486221
-0.577045961273656,-0.305469486907303,-0.757689095697859,-0.660816679625576,0.365529200433953,0.643348802282825
-0.801360153213333,-0.292128055242496,0.509314265388991,-0.200409927889386,0.426630149636296,0.872338589220891
0.904765864117308,0.3582032297412,0.219584243060914,-0.852618027164538,0.429658836379058,-0.332122844390701
0.90952766380441,-0.309858961809629,-0.269654744016922,0.133566693522136,0.766112765667312,-0.637901642688214
-0.838971281936286,-0.260362225675615,-0.480089124782589,-0.351801941686757,-0.504472058123648,-0.7819561908652
-0.903557207959335,-0.383395158037964,0.160460872092305,-0.695858720699495,-0.0557911613110803,0.705584379873311
0.624244529733945,0.0840774901948622,0.783562297635393,0.733726662043083,-0.119360771420207,-0.657055966612005
0.989726758426467,0.0139328972145416,-0.125865311717415,0.131103673697083,-0.992563521955833,-0.00599682489561898
0.746746049162373,-0.587438739398727,-0.306680970897643,0.569707878365252,0.628941173896716,0.518017305337361
0.335619842803534,-0.922035414445474,0.232391331901725,0.624703753843933,0.0147287180937513,-0.771162904881326
-0.191012718681254,0.983601563070371,0.00136041536640432,-0.00300665650192107,-0.968447867684501,0.265688541093562
0.997431085333404,-0.07412070828593,-0.0195222184405914,0.98110427809319,-0.134898445451226,-0.132152988124501
0.501711020553379,-0.763711994655732,-0.396296162804345,-0.276145851901197,-0.504531503259852,0.82041760945406
0.728168178969619,0.0860326529785752,0.688088582214988,0.158411003509099,0.980529406648543,-0.112511455982743
0.879488374976975,0.340580941786379,-0.313699957961929,-0.0924553466849279,-0.541804002403343,-0.826292065257227
-0.766727752883601,-0.603992013178047,-0.190416130899518,-0.41988426336566,-0.881319112682903,0.20360596810925
0.212543267347169,-0.0424868525295348,-0.972117222687328,-0.0978468982458508,0.968477928478318,0.215190507155879
-0.721051113266034,-0.683893142572923,0.0164288587795496,0.778328956902609,-0.31846054336671,0.563739831820667
0.196171195353539,0.890438530786931,0.392492043616344,-0.66982982041215,0.669782304499995,0.314925260282073
-0.0958437644473324,-0.942287422721825,-0.301937337456725,-0.176098155345925,0.986433660155137,-0.0238904554421561
0.857651644318694,-0.412132890630403,-0.300731825191209,-0.875136751489401,-0.43973303015673,0.171302524915665
-0.612234774001218,-0.550123870634217,-0.559985910874133,0.549350342359642,0.345985595736235,-0.755097360644945
-0.90900132626141,-0.401847052185105,0.049933703748063,0.285335087583412,0.912062964630453,0.271496410648405
-0.69986337475799,0.269109174828118,0.649561745247331,-0.374988022937306,0.453516311602907,-0.824454610120137
0.70685284248806,-0.516587579113447,-0.472323876974539,0.0747269329990318,0.736889682720432,-0.682455942536578
0.961892378594468,0.203016596818363,0.180174864241888,-0.0507975696797346,0.558068186880674,-0.838978624116351
0.998390094075261,0.00613182853718502,-0.0387237981422495,-0.297179263129672,-0.791497034588526,-0.519000116701487
0.998486915274592,0.0427561363679787,0.0174055891523101,0.355740056540825,0.808385214516163,-0.470075512059535
-0.371876262537023,0.344193792715145,-0.875322236339969,-0.676011157277106,0.123232414704662,0.71529465275199
-0.965949439519773,-0.153326200923665,-0.211046156009192,-0.260536268722372,0.465494167580418,0.83520736235883
0.0110600176766058,-0.964625644812875,-0.24642715169473,-0.520070394763479,0.823993788545923,0.224268246286414
-0.878536874290909,-0.32101944649332,-0.351220100342302,-0.67301955337641,0.561104866509414,-0.51108706972399
-0.904016270642524,-0.373833018550989,-0.19314009948029,0.443987401243101,-0.816142874710696,0.402352012680025
0.294009289821295,0.324791663915056,-0.898646902479011,-0.338319820496577,0.850576337518939,0.390849050058388
-0.655837630259807,0.482994831119202,0.568139752599648,0.260909241241533,0.0147180036399674,0.968613650710346
0.0159453332021454,-0.761494784448993,0.661587339653749,-0.846546504231717,0.527053294805381,0.105520477299801
-0.278494440956893,0.681869273085437,0.663357526166671,0.371949499113616,-0.9243620355106,0.146026030986989
0.170412608502158,0.550918609602546,-0.8224375238753,0.768950907284524,-0.0112843620835683,0.650932836508794
0.474166129571448,0.136532626623401,0.873377068100584,-0.784243241614996,0.409677672757487,0.454994286220883
0.482237856801399,-0.459540004294646,0.764547718026085,0.466776117458488,0.849273048966085,-0.233818219145677
0.339620365497367,0.405615137729403,0.844370698560237,0.0195789757841479,0.911032688281168,0.395361462579908
0.946475854702595,-0.186350697236869,0.288795257376531,0.491489937462552,0.347331882997512,-0.794457990375956
-0.583498428407321,-0.795999480808114,0.125454473340842,-0.306017090629984,-0.77299802270787,0.559249330646759
-0.889862363496747,-0.340898061567169,0.283036989453209,0.414769071157931,-0.380209277781034,0.841690573736465
-0.849295313680883,-0.516748655103917,0.0253502530311269,-0.000267326505010836,-0.326032372955104,0.950819600394468
0.199014223872874,0.518975846615165,0.823413228181634,0.991533138948985,-0.0679782982872712,-0.101005582624028
0.954074354635124,0.126887422865346,0.277724943928535,-0.181470254174219,-0.931723477232214,-0.294031892939094
-0.608757426181878,0.439877902594399,0.647996562226046,-0.557224907663931,0.835710999476162,0.0244933344441495
-0.998046671164991,-0.0454356585211102,0.00997455605400078,0.24439495542055,0.0813596744980093,0.967996382788325
0.728144349021223,0.103692483121541,-0.666770763808661,-0.946502020205264,0.103616034725354,0.293084253918605
-0.948054886140577,-0.196313277360767,0.229884589339898,0.562742617013412,-0.349063458870276,0.76687864273302
-0.0642041918246601,-0.962925002675363,0.27475397260417,-0.420107011546345,-0.743529109272497,-0.505933890587303
0.966336185422439,0.213079976081457,-0.114180544078609,-0.226292904871922,-0.911947184714642,0.347179318561268
0.982548129947239,-0.116817605135558,-0.136701627944182,0.245871120043224,0.853133007666562,-0.465577788770094
-0.626642553450077,0.56693370064766,0.523055596928756,-0.824037014111802,0.521404621783549,-0.265278239221149
-0.236409776353811,-0.180682054660017,-0.954287241524649,-0.764393830004952,0.651225821391642,0.0367261182402799
0.831488246098509,-0.565374114287013,0.00619764751210135,0.314228957807113,-0.412318889418361,0.868708078866116
-0.693759821221892,-0.224068992975514,-0.687982561512319,-0.889229870001322,-0.408812861062512,0.175810844058315
-0.63202866126851,-0.263847320701918,-0.730510638571696,0.620048760212366,-0.788326719676394,0.0994966556147299
-0.745147906633623,-0.00422666270377905,0.655415978156666,-0.49210711194875,-0.822587240707993,-0.259722323741078
-0.66895173557118,0.736495555216559,0.124960161098035,0.0155437496793463,0.511776282272989,-0.867371528280221
0.0270921847517673,-0.999531381818723,-0.00873174557774424,0.558776940737332,0.781145579508594,-0.263736220629584
0.129243110460813,0.500095981901699,0.848256255160414,-0.653027229783661,-0.670909389074032,0.337480540824168
-0.0302714304974158,0.214902321360846,0.971744085731532,0.685304270162074,-0.644683287494885,0.3756366596297
0.684224859231131,0.701602440220735,-0.168608636120998,0.712687282944831,0.680911354809783,-0.129586714441081
0.0579918786681951,-0.280129783403317,-0.952348977985439,-0.693625295001951,0.642443948298628,0.319991302055335
-0.49828049474894,0.486866491677894,-0.73734327045673,0.985945462587757,0.0322400770191663,-0.146750775802542
-0.906487501473993,-0.0514472647875669,-0.43024573366054,-0.744747913320914,0.305159361420216,0.581282802761512
-0.263461326899454,-0.830148009740023,-0.475059008667333,0.951593774002928,0.106303603343325,0.296266357157174
0.999756794825118,-0.0137180846717775,-0.00666500342997604,-0.294649560514476,0.867159922153852,-0.428610126074282
-0.625535904503388,0.321455687169419,-0.729171365433242,-0.576983787391478,-0.809502349415145,0.0224799403938943
-0.987219045754504,-0.121814603386713,0.0737545731164982,0.660019339546847,-0.710186909290196,-0.244452575182854
-0.977474434514158,-0.0889673992598553,0.172156894086926,-0.173958884126512,-0.73641271620033,-0.640834988646817
0.838254509967187,-0.480509174025303,0.29688379706733,-0.0172161565882593,-0.804057397560893,-0.57990250500859
-0.99666548824332,-0.0388088979493065,0.0493728330061131,-0.201928022149801,0.962671557779822,-0.212463828936537
0.626917515793756,0.536163789154473,0.557759213604182,0.0309441438454286,-0.505853337745274,0.871388153175087
0.46402576221439,-0.0926611744411229,0.889928051433345,-0.0703619643018943,0.913786144668847,-0.418866479792446
-0.507415995774547,-0.532459413759748,-0.670693880039622,0.345909034332166,0.899785049257546,0.240382302879559
-0.04353118765459,0.55573079430818,-0.840748911837014,-0.631712217908099,0.0118702175121631,0.765240127104461
-0.619924851657886,-0.415513323802195,0.658598177387335,-0.431069580908872,0.601847046287575,0.659628329074025
-0.0749237020892817,0.73789737835668,-0.685602047920157,-0.561275018996352,0.822908352287294,-0.160305914182044
0.695070562247284,0.710383990284307,-0.0106080962422376,-0.58465266062972,-0.665213778336448,0.456725212342194
-0.950237050191983,-0.039324151299599,-0.320908087001205,0.540591735418909,0.345104690692005,0.766124183522553
0.96668763808975,0.244183519489247,0.0108483170547278,-0.195749337981003,-0.118056948242921,-0.973843228515107
0.996340451324318,-0.0121118204566513,-0.0702028462623777,0.00659013923564849,-0.422205071356274,-0.89873162369044
0.110471912017546,-0.973968617303257,-0.185255129798093,-0.777273056013016,0.358346250086002,-0.541433153986547
-0.440968187487384,0.480303284817475,0.746237153993317,0.313190113239002,-0.197220418009187,0.93772432458798
0.99601341053907,0.0419209806545004,-0.0566615675791765,0.202831415048934,-0.242592200303726,-0.941727589646459
0.953941861169909,0.2621106542789,0.132496536485183,0.854681385498752,0.0387727040722402,-0.504463486378928
0.646752231028359,0.0748857542068414,-0.74954827587679,-0.188477790647533,0.401794232107426,0.886983801699053
-0.732205916698182,-0.597260239393982,0.309824734256536,-0.603879329830733,0.176273451941501,0.766543575364732
-0.946036795349693,-0.0165408776167803,0.30877085968926,-0.212624960883818,0.557481435046593,0.791034277588798
0.341295595936138,0.872013026550236,-0.350294157075149,0.976346396995862,-0.185472337158177,0.146824998621961
0.636810738505616,-0.619496090467108,0.48960150797266,-0.0627783642465831,-0.185486727578116,-0.977912364239148
0.00399757670896635,-0.097143847855397,-0.993228031440652,-0.643102364389298,0.751997362942358,0.157412396997897
-0.33673979223916,0.697519678843808,0.619428022799428,-0.480678098406322,0.229802723695576,0.836288272282731
0.95413621901646,-0.305883075841477,-0.0350801700816088,-0.0413008319591411,-0.236902301492689,0.973805839079581
0.370927740257172,-0.870731622914628,0.355421860475511,0.952414226127384,-0.0517849197193643,-0.286779440776284
0.995220559237647,0.083698414546258,-0.00533727942744252,0.99937067088679,-0.045150317841355,0.00286564677157013
-0.400120521187341,-0.43521652557778,-0.802035868634846,-0.880641773257407,-0.418476776507728,-0.206481647514208
0.999968870754369,-0.0188213467903259,0.0111919441880478,0.843264423885288,0.32345577303125,0.428262207413411
0.995989094144397,-0.0518945384337191,-0.0641796107404649,-0.890543911336557,0.366425310503075,-0.303465463554951
0.882731670258725,-0.259930811265812,0.416124084388035,-0.132150029514542,-0.60955315244474,0.788870830487937
0.778821963627846,0.330688087220607,-0.520900573194734,-0.521373718056425,0.768782268130491,-0.404378066217156
0.958747867611607,0.268997277548496,0.0547007990345287,-0.307984333418439,-0.546925150930877,0.780554341653733
0.977577059131911,0.168539991865152,0.12031266394054,0.733553357720289,-0.0389875172215881,0.690536377776797
-0.919339032226475,-0.248231931508514,-0.305251389276352,0.838737698263177,-0.0189630900302703,-0.531327615185235
-0.772406249708415,0.550964806423454,-0.352981634313677,0.341201699715918,-0.583187590227791,0.75563601180197
