"Tmin_phi1","l_phi1","c_phi1","Tmin_phi2","l_phi2","c_phi2","Tmin_a","l_a","c_a","Tmin_b","l_b"
-0.424456805922091,0.53094768896699,-0.263541119173169,5.43472188499811,7.50935457139974,7.46933588850668,1.06217009293068,0.770270310397755,1.41429943095448,-2.25305564022083,-6.96405032136279
0.543340432457626,-0.585202250629663,0.201640763320029,4.25249380397319,4.32485998430364,3.77874131892059,0.97126465833682,0.251779452318198,1.32366955740077,-2.04000919001977,-6.91771547789372
0.125954107381403,0.0680938148871064,-0.267174927983433,0.625795648614935,9.0004540046477,4.9667880834599,1.02201613016503,0.430843214761652,1.41930838177003,-2.85376837423838,-6.54570874507132
-0.455236146226525,-0.296874818857759,0.329703944269568,5.59508205822014,4.72599831709676,7.12588244318352,0.570815833427578,0.301789476117826,1.09205062280914,-2.81425479525536,-6.58336909602823
0.155817377381027,-0.126637410372496,-0.0382066839374602,2.48153241483714,3.31942260537822,8.28833042787661,0.993470015093855,0.388655507531495,1.30575790724744,-2.661194801288,-7.09135637727266
0.951766867190599,-0.0636470634490252,-0.232240449637175,0.551672278381898,5.56455630926017,8.27859902513034,0.78743969004892,0.365860505482761,0.933789252166446,-2.14859896805972,-6.59597345184493
0.590939396061003,-0.774919374845922,0.297233599703759,5.13907177633866,6.33681581228253,8.29378033168698,0.885410877459535,0.385367109837972,1.67019705372248,-2.03605286810158,-6.46306183077829
-0.00675263907760382,0.615652634762228,0.415161720942706,4.6118689226008,4.10952005663416,9.33681921542601,0.878754755441046,0.472727804822238,1.28251046136714,-2.70603722641447,-6.08027164255682
-0.596792170777917,-0.786964835133404,0.976235261186957,1.71604865535455,7.44148004550187,9.12870011241857,1.05293728080572,0.319928091532739,1.09447150553512,-2.27702055488749,-6.71112928957342
0.373046780470759,-0.401078766211867,-0.412883263546973,0.453245703182823,7.69033395613469,7.65819234978777,0.899873074642522,0.317843555384713,1.20420411244172,-2.10736767074882,-6.5695925242477
-0.552423191722482,0.545055377297103,0.757061872631311,4.36774243612989,6.68996868681442,7.21845225949937,0.799310323442838,0.293841759947657,1.00936301218448,-1.93513478697228,-6.11287126212057
0.702129350043833,-0.157756668049842,-0.42701616184786,4.55686448726243,5.06199906816815,6.20958836362862,0.81401226891916,0.387426689484888,1.61842486375178,-2.15817445122283,-6.63416004988262
0.011664523743093,0.783964472822845,-0.514991417061538,2.49291462700911,9.40936106881109,4.84057393086526,1.27259514934859,0.367308959822825,1.48046927597248,-1.68796152111538,-6.42253764379227
-0.0900189038366079,-0.125188179314137,-0.193915317300707,1.81878923845509,8.47255492186339,4.11969293587255,1.0996244626676,0.240414100169433,1.04626627010863,-2.27955094021755,-6.78154333583655
-0.903130678460002,-0.641323962714523,0.41743257176131,1.1291971148609,5.36481885933651,3.58943138083037,1.20775196325868,0.396213429341094,0.95671725450811,-1.81694523555166,-6.54472801690609
0.413963603321463,0.561155158095062,-0.619640375021845,5.48417071776905,8.34318037467706,6.41358036992591,1.03507118843446,0.497212494326265,1.13199336912224,-2.00668836784844,-6.98066978829854
-0.12015193188563,0.684051444288343,-0.0916170524433255,2.19188828709376,4.06556296566774,8.68432587801374,1.02731123327732,0.408391756500921,1.20238666570435,-2.52180641570228,-6.49109815225477
-0.96624663611874,0.633535518776625,-0.442077233921736,0.506263412383219,3.71977739632225,6.70868305902886,1.13616496850213,0.802157762620006,1.34280613207879,-2.00535201855082,-6.37242232858525
0.497516452334821,0.805152208544314,-0.958389926701784,1.84543666138721,4.87836336506116,3.23025442469701,1.20181938247999,0.361821770696369,1.14173012201266,-2.37669548111374,-6.8145111290364
0.908508878666908,-0.703307954128832,0.282721986062825,1.27522027397445,5.32350757713865,3.73451904479394,0.947668662839532,0.345356962535196,0.955050314800835,-2.57897385234044,-6.95295170269288
-0.0627611237578094,0.91862692637369,0.925623210147023,4.22589219232071,7.56420101158555,3.7901343127988,0.815564957781119,0.650548776277738,1.28959111316221,-2.22940765347486,-6.92246498910616
-0.966863797511905,-0.953694231808186,-0.517336859833449,1.16278722369233,3.65310707583008,6.29924394033754,0.712839968847613,0.813208506173035,1.18860338467226,-2.1367443230998,-6.47175990041839
0.389421822503209,-0.248983930330724,0.480379446409643,2.82067703391468,9.06830124712339,7.00213442668478,0.799528208780256,0.53459150366187,1.27687301021215,-2.17235406648735,-6.19030048149254
0.847676649224013,0.967039966024458,0.146149164997041,4.39629458717873,6.08339975650948,3.75240947375069,0.776203972424354,0.56698930271317,1.11569577729156,-2.93962232547984,-6.16537459430301
-0.650712447240949,0.407723137643188,0.365703398361802,0.777566342222089,3.22461475846799,8.09111733379965,0.89296532251275,0.20119353689449,1.37161830328311,-1.88339860750746,-6.5678318552163
0.788747261743993,0.404467553831637,-0.238286487292498,2.12581671849058,8.12602167410553,3.77400331347221,0.958577835783054,0.552477367781613,1.03931442470129,-2.17865748723027,-6.74178377561373
-0.595331032760441,0.240244869142771,-0.658631611615419,5.12029180541464,9.161133094011,5.79560878170593,1.13205178167924,0.436693360268549,0.795356616910939,-1.99757508478428,-6.47748175533132
0.153324626851827,0.159041866194457,0.391281595919281,1.29657285802386,5.7100426549733,9.12627762979816,0.843690152104459,0.445414919373236,1.06410263467644,-2.05193242286688,-6.60904666300631
0.0484188520349562,-0.564297741279006,-0.0341695938259363,2.61282257132486,8.61997004752937,3.75295156828538,1.02110241595154,0.589005858560387,1.11047152929304,-2.54083585182661,-6.24423084064761
0.850974848028272,-0.954556923825294,0.333610959351063,0.214631787544034,6.6008982685597,9.11404018547662,0.86916202730046,0.559559788416502,1.30333383281114,-2.0953381354496,-6.68607338975032
0.678282792679965,-0.208748430944979,-0.456627618987113,3.27458110289822,4.79340509249381,7.94606243042354,1.0351180197352,0.519929518422243,1.19601613500081,-2.1737569014933,-6.24514048844822
0.273055637720972,0.220232011284679,0.57078044116497,5.44228618380724,6.75121871442107,5.69237560482974,1.15792176355965,0.255135089047244,1.03285441631009,-2.14875734321221,-6.24470582972467
0.752368796616793,0.548348596319556,-0.945424399804324,6.15995027314576,8.45330660795671,3.62504130700673,0.808144857573401,0.518397109388885,1.09980026516529,-3.12197784144268,-6.4771551263935
-0.0421742298640311,-0.897266436368227,0.848577042575926,1.31997820287042,4.52626921458366,4.07659266139598,0.738791354672525,0.298513796097798,1.13285733747941,-2.27560983847918,-6.70282384193997
-0.27894900739193,0.770837313029915,-0.502797346562147,6.07988549812651,4.98403246584907,4.61520849393593,0.80505489836964,0.327879390522015,1.44595949702785,-2.22529963451197,-6.04368442726906
-0.362828659359366,-0.0965771349146962,-0.705280092079192,6.09386554559446,3.46189324056061,3.89525397374033,0.881609584674896,0.274790169988674,1.2060597453161,-2.0669909719257,-6.36039310794436
-0.133441659621894,-0.40328008774668,-0.346878602169454,0.248458088888118,3.45042686085987,9.27247171040842,1.00980458497535,0.983632581543221,1.00169465976278,-2.54663564733181,-6.65483884623981
-0.698604844976217,-0.548409697134048,0.974408668931574,1.96876312633807,5.38113935775649,3.90464094705402,0.983014309571267,0.580665466633397,1.05384400301535,-2.2247918464951,-6.18339589620611
-0.600641643628478,-0.484875202178955,0.716715371236205,6.23589614379612,7.6942287780268,8.74395981270363,0.833667974710892,0.797582523341343,1.17701721492376,-2.60087733357573,-6.74415263846009
0.817082108929753,0.720077258069068,0.637861577793956,2.5160745936804,4.19020443890254,4.69763383649372,1.17040986223277,0.652677109129569,1.36539434884587,-2.54656649417733,-6.49762799864193
0.800821110606194,-0.129584960639477,-0.0964010409079492,3.02991755871955,8.64196444592435,5.27779175435398,0.776970364331861,0.393094946911965,1.45640802648463,-3.1880189255973,-6.48000042477966
0.860554437618703,0.905011126771569,-0.00984864728525281,1.59509327924906,5.55658211982317,8.85229553812144,0.6455999312852,0.573650997998257,1.65641772124565,-2.5401291220153,-6.27987565106843
0.539274226874113,0.336291149258614,-0.304140781518072,5.64872530387664,5.49373450521347,8.37534126082134,0.990436729399899,0.669627806570842,1.17522863546396,-2.34559462366654,-6.277853598153
0.893189567606896,-0.430111231748015,0.351730514317751,4.9354349738656,8.73980805265759,8.34603932183225,0.868534794294107,0.412700816643812,0.926006615342113,-2.66805530532822,-6.94304753665637
0.932011850178242,-0.79331171978265,0.914279367309064,1.80929102923941,8.15591172518041,9.0700701476852,0.740764314626896,0.451816517689708,1.00704007940313,-2.72602451772692,-7.10015585147734
-0.621684316545725,-0.493465120904148,-0.977885511238128,5.97873867064658,4.31507014675761,8.84988192663626,0.740316681542093,0.217973230339757,1.03138362315558,-2.32581523836289,-7.03355140111595
-0.642281593754888,0.750048278365284,-0.41246371762827,1.39816177788442,5.55247023746105,3.36543714286841,0.984354915731878,0.920537036299677,0.868256988912956,-1.87398671869219,-6.65471711657516
0.655966351740062,0.530500030145049,-0.934745835140347,0.31565370815252,7.26035676229297,7.02276736475804,0.948876584974986,0.244586596586389,1.27415666529396,-1.78088553852546,-6.40482258104672
0.32224999461323,-0.268507508561015,0.0739391921088099,0.641462528403364,3.41836737395642,9.07426707532694,1.2028103186932,0.795700509303287,1.28245579668033,-2.23591569320368,-6.84999809655709
-0.0189011278562248,0.664876288268715,-0.483229304663837,4.20574430960624,7.07597306185746,4.12892700937735,0.988337661060378,0.469777538126344,1.14494771844661,-2.43852770389016,-6.73519452133828
-0.304137069266289,0.829111626837403,0.854429387487471,5.79115626618364,8.15689018184563,5.88696933677119,1.05619882224176,0.430386910390067,1.10135095616163,-2.98181171746285,-5.90002019915554
0.757388344034553,0.868096287362278,0.718218179419637,1.6958362433236,5.50703889226317,7.10810991664645,1.11767920469699,0.444010583778964,1.01106768525734,-2.08236951305221,-5.90912425988864
-0.666962859686464,-0.673587978351861,-0.617067002225667,1.10022693204507,5.65343311908461,4.77701129310054,1.13340894320226,0.235563930917587,1.13623864848742,-1.83122445815727,-6.49839385351257
-0.462105743587017,-0.160330072976649,-0.284505980089307,5.5013820835601,3.73983978317833,5.9966446489596,1.09346571772349,0.31562566805135,1.06962575196088,-2.07297162152208,-6.95350083009951
0.123621417209506,-0.534688032232225,0.72942018462345,5.6540124990124,7.7328044326748,5.42617068702354,1.05740319787225,0.482376947364153,0.996444415203186,-2.71645978643704,-6.27041214477607
-0.131433174479753,0.687225863337517,0.127350179478526,2.65228285838707,8.87894570987664,7.92906807975205,0.849464450801254,0.321780435918837,1.33517546246833,-1.53536347950077,-6.31762492809861
-0.778696537017822,-0.0100727095268667,0.184132856782526,5.31299222877789,5.45256453505039,4.8703327552626,0.893834188166241,0.37932536978865,1.18595166661147,-1.84243077652116,-6.40218874304546
-0.493461107835174,0.713581060059369,-0.822586776223034,0.723315220456537,9.34178105611802,4.9804910191336,0.973792820041773,0.675905097355354,1.03531523485943,-2.10579684542963,-6.26696212914338
0.967047089710832,0.753712898585945,0.780229497235268,1.65869748875683,3.59946798632384,3.74506877026663,0.800890104051182,0.554732424724011,1.48431600422651,-1.97061401891048,-6.51221979148112
-0.54473230522126,0.526068996172398,0.604350338224322,3.78675302489173,4.65312506595335,9.35486229988433,0.914587428337384,0.514770646599783,1.04613123213789,-1.99849063277062,-6.82559793198935
0.236508116591722,0.0249168565496802,0.279399431310594,5.44300595120558,8.46527093425035,3.89825172841456,1.25310747303271,0.535663352767009,1.06402538986713,-2.58391273602564,-7.06015190592167
-0.422578673344105,-0.561287260148674,0.00195984542369843,5.0632005101216,5.13979714963909,8.26107588516408,0.797343727552602,0.559185758092178,1.04273282635025,-2.29176581475019,-6.10812475341188
0.389809666201472,0.254653103649616,-0.351950795389712,4.09859041572503,6.97324202137156,5.53721975243428,0.559880329387568,0.258876227522839,0.846495582582091,-2.13392138054701,-6.01926274120183
-0.0215245233848691,0.623011178337038,0.275222084019333,5.82412786788034,7.5532165156372,7.93892349698974,0.811404002020468,0.781973075663656,1.11512680698489,-2.36667899067453,-6.68649482388644
-0.44442914891988,0.0729328189045191,0.565941266249865,1.70009568876946,6.97173853657395,6.79525038056242,0.778595913237341,0.345022165032495,1.21864580608493,-2.96556718197153,-6.29244317433398
0.402684045955539,0.69608640158549,0.373436455614865,0.747050387498658,4.04482099192127,8.14628808829445,0.690627192154049,0.520032974693514,0.987396608080911,-2.00279621595396,-6.63500739289304
0.409963056910783,-0.867349531967193,0.731272500474006,5.0771020398504,9.15613098211011,8.33968154422816,0.873428413210306,0.372836814559317,0.989981941757563,-2.59454368608056,-6.57429454246302
-0.193788125645369,0.370213206857443,0.85056741302833,5.57097448928885,6.45142718269472,4.36299554345418,0.947167345365257,0.283213663736354,1.34758514397856,-2.20590362740935,-6.65788327499941
0.66626213863492,-0.322176145855337,0.406226636841893,2.2763976398418,8.04269984657125,6.53012073095116,0.9532123863194,0.456113220523227,1.10360304386284,-2.20093650555522,-6.85865406462864
-0.786384845618159,0.681823729071766,0.13287214608863,2.39958959240111,9.40483543518028,7.250271663991,1.11783738134527,0.498604081430211,1.16903569473227,-2.80916961763848,-6.30560655924587
-0.610390732996166,0.149105947930366,0.494460364338011,5.76851404523854,6.44421913369626,7.41262455692637,0.814422941601179,0.571459648085492,1.10829841998366,-2.17168236592351,-7.08639271455755
0.475832977797836,-0.840711303055286,-0.113883625715971,5.50429635827705,9.36935695804502,4.43889256288111,0.78143626054683,0.463328741117713,1.17288459018911,-2.67222247538544,-6.61242555574508
-0.672122036106884,0.666654211934656,-0.256353756412864,4.94168255423955,4.60131381505249,7.36074283433581,0.903394071567287,0.551903284708351,1.11003432633704,-2.93597739044963,-6.78223910171925
0.57662018109113,-0.71375824091956,0.831389578524977,3.25135207186441,7.36659231373867,5.45475225442912,0.626685757929913,0.571798868475899,1.01267501041019,-2.52842873814968,-6.62185306665151
-0.911985310260206,-0.104229850694537,0.173157750628889,1.07811534513444,5.87906365871368,6.76506697637676,1.11676884404703,0.220868036475353,1.06297361908343,-2.44309003679232,-6.20115869403924
0.133600492496043,0.85978765739128,0.425475798547268,4.69532232645005,3.96115771638146,8.34698344527307,1.23825787040378,0.377476671914367,1.1701147245171,-2.23972343717367,-6.21858561537104
-0.953657323028892,0.452262816950679,-0.61710897879675,3.05739345849249,6.9012937279792,7.4503190374985,1.02035306903464,0.336627732525965,1.07072723416582,-2.51710067447076,-6.06817847117042
-0.751117137260735,0.342111523263156,0.0744270929135382,0.723799614576353,5.90725307483601,6.76414179041048,1.07212852558418,0.343294228838428,1.29046086617456,-2.29930760585929,-6.46404386111969
0.652967480942607,0.135401735082269,-0.483517220709473,2.88102189266312,7.99632858235911,7.23971142598898,1.16864267005471,0.336993680062679,1.15348589305898,-2.33782911974197,-6.69189418219257
-0.450566214509308,-0.353213183116168,0.693160373717546,3.86956898120587,7.32209436001458,7.58727097222201,0.848722473304377,0.687204752888697,1.0256380932027,-2.44945236884225,-6.20378344080677
-0.564473415259272,-0.347635352518409,-0.752323113381863,4.2464729246994,4.47662048722345,6.76526029222343,1.1130830694501,0.57538632609001,1.16053970601452,-2.43374102506943,-6.36274873659439
-0.965174217708409,-0.958282867912203,-0.884295512922108,2.75649777910539,9.31070857371012,8.60986495991477,0.728529544100069,0.315057789494548,1.1725531655399,-2.07723757296744,-6.49688956004098
0.664936744607985,-0.503870872780681,-0.0612224321812391,6.10709650000825,4.06355456639842,4.5638098971152,0.897654200076197,0.457381931910781,1.08854431002804,-2.30211692368597,-6.59393036082838
-0.941870504058897,-0.109089804347605,0.575658040586859,5.32204861917862,9.33019933849299,6.71489836889289,1.01561793857112,0.628242505363153,1.27616126673356,-2.04022232320645,-6.67719852161039
-0.848074591252953,-0.980701065156609,-0.261465878225863,5.87026377198022,9.10299299909983,3.679631909153,1.14399431096119,0.329975654529809,1.64775731716751,-2.0351769544753,-6.27855630564343
-0.609824918210506,-0.198244052007794,0.536439557559788,3.1342756874145,8.73688975930467,4.87391386900179,1.00508649060646,0.475447343663249,1.35174867206952,-2.26377558826292,-6.97184061418437
0.241234427783638,0.639916364103556,-0.674251369666308,5.07285947209042,4.59868243358204,9.27266355602242,0.750365773930161,0.322173810368812,1.03678948749989,-2.08294324361662,-6.82329280505659
0.0769503959454596,-0.833503762725741,-0.397084529045969,2.08692515253504,9.18569103690218,4.30740919441391,0.838711764089069,0.563665704154251,1.15710901643093,-2.56621298809765,-6.61892863259284
-0.0890805786475539,0.304088218603283,0.580130595248193,3.76688381051634,5.14842835021466,3.78806654977674,0.999477057326441,0.507638073023091,0.868369309457162,-2.46602870539492,-7.62116242072998
-0.483562229666859,0.86224546097219,-0.828922358341515,4.90179324889558,8.71845814721119,7.26361613499606,1.06631012755877,0.431218922684795,1.31043924471371,-1.98278691154669,-6.88815300458142
0.637286078184843,-0.529713726602495,-0.749040291644633,5.98438040544177,6.22906945413423,6.02725973540083,1.07200335891611,0.34416776149718,0.888533800063226,-2.27481502976317,-6.66247534443066
-0.204202640336007,0.759265953209251,0.561607366427779,4.87354883875681,7.11930835851222,8.34325673607496,1.01470096827917,0.408711417851278,1.0027526196406,-2.52971009345503,-6.3579297214015
-0.557009001262486,-0.481342136859894,-0.320512088481337,3.40623918767163,5.16380951186179,5.96056175551654,1.13498252587756,0.396928123163229,1.15793955928336,-1.89619018894312,-6.36594201132372
-0.910701965447515,-0.262169527821243,0.286953935865313,3.27587285224763,4.21082690101943,4.86299724513773,1.01352071056641,0.712695430161014,1.01405581715735,-2.91137595434812,-6.89716519203315
0.0605915314517915,-0.0812715538777411,-0.879422793164849,4.29368737246781,7.09076711936934,8.04325023438854,1.02392892678906,0.584157389787249,1.30533527395974,-1.83614609251276,-6.60290370185665
0.0349229350686073,-0.243131780996919,0.584663094487041,3.8575480999622,7.98036532560825,4.30334161067415,0.822622138765382,0.543611806133644,1.25066078921055,-2.81088935838692,-6.76072424277853
-0.40519642457366,0.462756318040192,-0.409154886379838,5.57487863582079,6.07886976630863,9.27766675633437,0.733988796331197,0.601716344152948,1.35265574839061,-2.23896643577066,-6.5162190128087
0.299004995264113,0.0173944788984954,0.754738208837807,4.20950070872677,9.1864813374328,8.01230717780603,0.957180211324096,0.389244430462329,1.08882632289038,-2.48025301965016,-6.75185623996231
0.922030095476657,-0.104199156630784,0.443102550692856,3.10080290168719,7.50951664224207,7.80804180332185,0.986770638325518,0.422879011074305,1.20059383735795,-2.70091283511321,-6.51756643609656
-0.391881990712136,0.993013885803521,0.609924474265426,3.28131521764113,8.06342091668128,6.21175179856723,1.14298595803048,0.621054410662686,0.973175194797312,-2.55174452306806,-6.07268688294328
-0.917496446054429,-0.392692373134196,0.656235996168107,1.34641530645904,6.4054134834566,5.87981842496415,0.710849020598892,0.520009474729453,1.53006716253394,-2.32943981329866,-7.10059513769151
-0.906873370986432,-0.952843413222581,0.985604878049344,4.97604359749206,3.50171541844559,3.26894864007783,0.98168199797547,0.498145450924863,1.43803879353404,-2.71440996968821,-6.56183067023731
-0.517019045073539,0.32002459326759,-0.0754840141162276,0.925865885253316,4.05404542772176,5.45989188940697,1.0636534828019,0.317316265211563,1.15909930968503,-2.30656871625848,-6.71461377212008
-0.0384661983698606,-0.960141679272056,0.0631480892188847,2.87749863001938,8.54638603178547,5.04680046406814,0.804378431447336,0.213460215850279,1.15074346620558,-2.44005680499381,-6.78270490810278
0.729230294469744,0.893291960470378,0.942653345875442,4.25602316991116,5.22640253630107,6.06626380268251,1.01781054146463,0.317784638568059,1.3068339794229,-1.98095778512524,-6.57838744191089
0.955300055444241,-0.768514838535339,-0.396971124690026,3.60952258570969,7.94504943572539,6.06585212436874,1.02975106185336,0.738269264955424,1.05314782537886,-2.64775705003597,-6.30016756619455
-0.781476983334869,-0.520783158019185,0.960370219312608,4.50968096850806,5.76752375356606,9.31152217267406,1.7220770215141,0.569454539101228,1.10584803924864,-2.44759309121266,-6.10329621921767
-0.705598425585777,0.455707084387541,0.87205728283152,5.77111142702992,7.16696613336412,5.02852226526779,0.63463998904567,0.341138748144705,1.0923035793616,-2.82743066192636,-6.98975516052826
-0.790935941506177,-0.350797947030514,-0.793489743489772,4.88315517809941,3.44841899848149,8.73998275140878,1.05439471624036,0.382968530392721,1.28096008078651,-2.81330427351189,-6.36655128017617
0.687561571132392,0.401835542172194,0.545792673714459,4.48361268265932,3.42736369401497,6.54799435097918,1.24429717693964,0.382682174437798,1.12111619172627,-2.46579875701783,-6.27029382227531
0.307138536591083,-0.571187288034707,0.812633318360895,2.4609860347008,3.37237557021318,7.41057953789169,0.719822210356453,0.67947885615193,1.31009129471273,-1.81183169184419,-6.58211462669875
-0.970396606251597,0.930082174483687,0.279345058370382,6.21585781023909,5.52869220838213,5.96334281691319,0.746590808351695,0.395457983396499,1.09975914977764,-2.49633317357242,-6.71152010043834
0.227566346060485,0.360761230811477,0.665332851465791,2.00291757044776,3.95964808147625,7.2961605631507,0.672454019792417,0.351979889561311,1.1200279210075,-2.67543927081731,-6.68006787612319
-0.826567603740841,0.080448770429939,0.436825814656913,1.92798570244612,5.3473761140333,4.01059767362841,0.869141869062785,0.300524013592569,1.13849797394627,-2.22530150175347,-5.79750206889125
0.986604518722743,-0.100792290177196,-0.143901753239334,2.07796562047742,3.72733778767718,9.05652857187564,0.927171680015246,0.546889164980695,1.15418726328464,-2.4402048055545,-6.10725403470578
0.558062831871212,-0.68690717080608,-0.388217080384493,1.08115591064334,6.55706398078852,6.30225061734914,0.728570131505034,0.594001382018287,0.963335553894363,-2.80155402182283,-6.41330801189034
-0.688529489561915,-0.0445813657715917,-0.67688321787864,1.7959505607782,5.44384774352675,4.81908634727258,0.771883102818735,0.399842876099063,1.30581856310613,-2.81024854756372,-6.90856564976331
0.440026648808271,0.0604877518489957,-0.0465045762248337,6.08170436465532,5.45310130310037,3.81457985384228,0.847307634966752,0.324123985245852,1.20263187495004,-1.93271902815316,-6.33230298101576
0.253460275940597,0.688946915324777,0.657969183288515,3.51389577238908,4.29595669926866,5.6493681364132,1.05517096852531,0.458889626729531,1.08515972149754,-1.69993064492954,-6.21162650499687
0.588920019567013,0.810624865349382,-0.347693604417145,2.12431774094358,6.1341472713986,3.68719007687245,0.66402077271958,0.261375452121796,1.07832831911598,-2.55500070972403,-6.72102579658863
-0.787638056557626,0.765060560312122,-0.756287043448538,5.38840020493135,8.48564964349396,3.82040869439688,0.949026196137437,0.311452078246608,1.0740004948911,-2.74119177915796,-6.18137940294024
0.372648088727146,-0.872726377565414,-0.0812859791330993,0.230991397078866,3.46692834857878,6.91355876732446,0.987758531033103,0.854855956720552,1.33236650538631,-3.29092661439513,-6.6690683377625
0.948039316572249,-0.768676355481148,0.485023040790111,2.59764973213806,4.34892494135712,3.94006285168424,0.906123876981446,0.217514861464843,1.71480386117619,-2.80366024669318,-6.04727330362266
-0.409075476229191,0.055756232701242,0.291983371134847,4.88285053711274,5.81323447369246,7.71452526249685,1.10812618743475,0.886280462921842,0.92427983520703,-2.60964546890721,-6.51377769633307
0.418739007785916,0.194225538522005,-0.360630865208805,4.55872620997637,6.57729968393821,7.00902789709406,0.757006140365577,0.628640962894745,1.14737144361095,-2.46213998663606,-6.78812854545865
0.163943886291236,-0.641012040432543,-0.307306569535285,6.03706965881209,5.6953857986964,6.38407130514349,0.94886224286519,0.516157499451563,1.14680476955112,-2.54431006880643,-6.21565605878543
0.0856951302848756,-0.69296039454639,0.0971908327192068,4.37948719451193,4.81060847514089,8.77601223224984,0.627390643767661,0.425600639169888,1.42264971509137,-2.00049450108728,-6.59426303961202
-0.985117647331208,0.0650246748700738,-0.0267006698995829,1.69248707232005,7.61794971754347,4.69122231420523,0.853284354281708,0.754604581587963,0.862075546086179,-2.50236049510618,-7.039444414907
-0.825594016350806,0.561559522990137,-0.885491985827684,0.336032705590991,8.07155910654955,6.16332844211149,0.665569009412062,0.574276297962867,1.10656683659698,-2.48117236685176,-7.10915257723463
-0.674725649412721,-0.91859894245863,0.903090764768422,3.16310308064828,4.64778213071293,5.06511997713796,0.82116204558747,0.693288565207654,1.32578769553427,-2.0530426574777,-6.27976297948259
-0.305307703558356,-0.338457617908716,0.893086714670062,5.67020314150908,8.43690015285915,5.44729418541632,0.96771823861266,0.244201028517767,1.22464007025367,-2.12716223167973,-6.67549707681924
